ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,45.0,Company Invited,2,7.0,Salaried,Male,4.0,Deluxe,3.0,Married,6.0,1,5,1,Manager,24421.0,5.0
0,49.0,Company Invited,1,11.0,Small Business,Male,5.0,Super Deluxe,3.0,Married,4.0,0,5,1,AVP,33880.0,5.0
1,36.0,Self Enquiry,3,22.0,Small Business,Male,6.0,Deluxe,3.0,Married,8.0,1,1,1,Manager,24118.0,5.0
0,25.0,Company Invited,1,9.0,Large Business,Female,4.0,Basic,3.0,Unmarried,3.0,1,3,1,Executive,22438.0,5.0
0,28.0,Self Enquiry,1,15.0,Small Business,Female,2.0,Basic,3.0,Married,2.0,0,4,0,Executive,22195.0,4.0
0,28.0,Company Invited,1,9.0,Small Business,Male,4.0,Basic,3.0,Unmarried,4.0,0,3,0,Executive,21258.0,5.0
1,41.0,Self Enquiry,1,14.0,Salaried,Male,4.0,Basic,5.0,Unmarried,5.0,1,3,0,Executive,20844.0,6.0
0,30.0,Self Enquiry,3,17.0,Small Business,Male,5.0,Deluxe,3.0,Unmarried,2.0,0,4,1,Manager,24547.0,4.0
0,37.0,Self Enquiry,1,12.0,Salaried,Female,4.0,Standard,5.0,Married,6.0,0,4,1,Senior Manager,26686.0,5.0
0,26.0,Company Invited,1,9.0,Salaried,Male,2.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,23884.0,6.0
0,40.0,Self Enquiry,1,19.0,Small Business,Male,4.0,Deluxe,4.0,Married,6.0,0,3,1,Manager,23973.0,6.0
0,50.0,Self Enquiry,1,29.0,Salaried,Female,4.0,Super Deluxe,4.0,Married,5.0,0,4,0,AVP,35091.0,5.0
0,51.0,Self Enquiry,1,24.0,Salaried,Female,5.0,Standard,5.0,Married,7.0,0,3,1,Senior Manager,31947.0,4.0
0,21.0,Self Enquiry,3,9.0,Small Business,Female,4.0,Basic,3.0,Unmarried,3.0,0,4,0,Executive,21461.0,4.0
0,35.0,Self Enquiry,1,10.0,Salaried,Female,4.0,Deluxe,4.0,Married,3.0,0,5,1,Manager,24111.0,7.0
0,37.0,Self Enquiry,1,14.0,Salaried,Male,4.0,Basic,4.0,Unmarried,4.0,0,1,0,Executive,20691.0,7.0
0,50.0,Self Enquiry,1,13.0,Salaried,Female,5.0,Super Deluxe,3.0,Married,4.0,1,5,1,AVP,32644.0,4.0
0,37.0,Company Invited,1,7.0,Small Business,Female,5.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,23052.0,5.0
0,37.0,Self Enquiry,1,10.0,Salaried,Male,2.0,Deluxe,5.0,Married,8.0,0,1,1,Manager,25520.0,7.0
0,55.0,Self Enquiry,1,29.0,Small Business,Female,4.0,Super Deluxe,3.0,Married,3.0,0,1,1,AVP,36104.0,6.0
0,44.0,Self Enquiry,1,22.0,Salaried,Male,5.0,Super Deluxe,3.0,Married,3.0,0,3,1,AVP,36281.0,6.0
1,36.0,Company Invited,3,19.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,5.0,1,3,1,Manager,23259.0,4.0
0,39.0,Company Invited,1,7.0,Salaried,Male,4.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,23413.0,4.0
0,30.0,Self Enquiry,3,12.0,Small Business,Male,5.0,Deluxe,4.0,Married,3.0,1,5,0,Manager,22865.0,4.0
0,34.0,Self Enquiry,3,9.0,Small Business,Male,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24183.0,6.0
0,33.0,Self Enquiry,1,9.0,Small Business,Male,4.0,Deluxe,4.0,Married,2.0,0,4,0,Manager,24148.0,5.0
0,32.0,Self Enquiry,3,12.0,Salaried,Female,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,24154.0,7.0
0,50.0,Self Enquiry,1,23.0,Small Business,Female,4.0,Basic,5.0,Married,6.0,1,1,1,Executive,21265.0,6.0
0,39.0,Company Invited,1,9.0,Small Business,Female,5.0,Basic,4.0,Unmarried,3.0,0,1,1,Executive,21118.0,4.0
0,48.0,Self Enquiry,3,9.0,Salaried,Female,2.0,Super Deluxe,4.0,Married,8.0,0,1,0,AVP,34650.0,4.0
0,50.0,Self Enquiry,1,7.0,Salaried,Male,4.0,Super Deluxe,3.0,Unmarried,6.0,0,3,1,AVP,34057.0,4.0
0,42.0,Self Enquiry,3,30.0,Salaried,Male,4.0,Standard,3.0,Unmarried,5.0,1,3,0,Senior Manager,25760.0,7.0
0,21.0,Self Enquiry,3,16.0,Salaried,Male,4.0,Basic,5.0,Unmarried,3.0,0,1,0,Executive,21406.0,5.0
0,34.0,Company Invited,3,23.0,Salaried,Female,4.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,24046.0,4.0
0,37.0,Self Enquiry,1,33.0,Salaried,Male,4.0,Deluxe,3.0,Married,8.0,0,3,1,Manager,24025.0,5.0
0,45.0,Self Enquiry,2,7.0,Salaried,Female,4.0,Basic,3.0,Married,6.0,1,3,1,Executive,21873.0,4.0
1,24.0,Self Enquiry,1,15.0,Small Business,Male,5.0,Basic,3.0,Unmarried,3.0,1,4,1,Executive,22667.0,7.0
0,39.0,Self Enquiry,1,11.0,Small Business,Female,4.0,Basic,3.0,Married,2.0,0,5,0,Executive,21984.0,4.0
0,54.0,Self Enquiry,1,31.0,Small Business,Male,2.0,Standard,3.0,Married,5.0,0,3,0,Senior Manager,25683.0,5.0
1,49.0,Company Invited,3,14.0,Small Business,Female,4.0,Basic,3.0,Married,4.0,1,4,1,Executive,21333.0,6.0
1,33.0,Self Enquiry,1,9.0,Salaried,Male,4.0,Basic,4.0,Unmarried,3.0,0,3,1,Executive,20071.0,6.0
0,27.0,Company Invited,1,14.0,Small Business,Male,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,21248.0,7.0
0,56.0,Self Enquiry,1,29.0,Large Business,Male,5.0,Basic,4.0,Married,7.0,0,1,1,Executive,22215.0,6.0
0,35.0,Self Enquiry,1,12.0,Small Business,Male,5.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,22664.0,5.0
0,61.0,Self Enquiry,1,7.0,Small Business,Male,6.0,Standard,3.0,Married,5.0,0,5,0,Senior Manager,29561.0,5.0
0,34.0,Self Enquiry,1,28.0,Small Business,Male,2.0,Basic,4.0,Married,3.0,0,1,1,Executive,20706.0,6.0
0,38.0,Company Invited,3,7.0,Small Business,Male,6.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,28203.0,5.0
0,35.0,Self Enquiry,1,26.0,Salaried,Female,5.0,Basic,3.0,Married,3.0,0,4,1,Executive,21607.0,5.0
1,24.0,Self Enquiry,3,14.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,1,1,1,Executive,20953.0,4.0
0,45.0,Self Enquiry,1,9.0,Salaried,Female,2.0,Standard,3.0,Married,3.0,1,4,1,Senior Manager,26557.0,5.0
0,36.0,Company Invited,1,9.0,Small Business,Male,5.0,Basic,3.0,Unmarried,2.0,1,3,1,Executive,23608.0,5.0
0,44.0,Self Enquiry,3,9.0,Small Business,Male,4.0,Deluxe,3.0,Married,3.0,1,3,0,Manager,26525.0,5.0
0,25.0,Self Enquiry,1,16.0,Small Business,Male,2.0,Basic,3.0,Married,3.0,0,1,0,Executive,23079.0,5.0
0,42.0,Self Enquiry,3,13.0,Small Business,Male,4.0,Standard,3.0,Unmarried,3.0,0,5,1,Senior Manager,27919.0,4.0
0,30.0,Self Enquiry,1,16.0,Small Business,Female,4.0,Basic,3.0,Married,2.0,0,5,1,Executive,21652.0,5.0
0,37.0,Self Enquiry,3,9.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,Manager,23180.0,5.0
0,46.0,Company Invited,1,7.0,Salaried,Male,5.0,Standard,3.0,Married,5.0,0,1,1,Senior Manager,29426.0,7.0
1,25.0,Self Enquiry,2,29.0,Salaried,Male,6.0,Basic,3.0,Married,3.0,0,1,0,Executive,20233.0,5.0
1,48.0,Company Invited,3,16.0,Salaried,Male,6.0,Super Deluxe,3.0,Married,2.0,0,5,1,AVP,31614.0,5.0
0,27.0,Self Enquiry,1,24.0,Small Business,Male,6.0,Basic,3.0,Married,3.0,0,3,0,Executive,20983.0,7.0
0,46.0,Self Enquiry,1,35.0,Large Business,Female,5.0,Super Deluxe,4.0,Unmarried,3.0,0,3,1,AVP,35382.0,4.0
0,33.0,Company Invited,1,17.0,Salaried,Male,4.0,Basic,3.0,Married,8.0,0,1,0,Executive,22111.0,4.0
0,32.0,Self Enquiry,1,9.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,5,0,Executive,22155.0,7.0
0,42.0,Company Invited,2,11.0,Salaried,Male,6.0,Deluxe,4.0,Married,8.0,0,5,0,Manager,25108.0,5.0
0,41.0,Self Enquiry,1,15.0,Salaried,Female,4.0,Deluxe,5.0,Married,4.0,1,1,0,Manager,25194.0,5.0
0,25.0,Self Enquiry,1,36.0,Small Business,Male,4.0,Basic,5.0,Married,3.0,0,4,1,Executive,22585.0,6.0
0,47.0,Self Enquiry,1,20.0,Salaried,Male,4.0,Deluxe,4.0,Unmarried,8.0,0,4,1,Manager,24240.0,4.0
0,36.0,Self Enquiry,1,34.0,Salaried,Male,4.0,Deluxe,3.0,Married,4.0,0,5,0,Manager,25561.0,5.0
0,31.0,Self Enquiry,1,23.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,21540.0,4.0
0,48.0,Company Invited,3,9.0,Small Business,Male,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,23656.0,5.0
0,47.0,Self Enquiry,3,9.0,Salaried,Male,4.0,Standard,3.0,Married,6.0,1,3,0,Senior Manager,29046.0,7.0
1,37.0,Self Enquiry,3,20.0,Small Business,Male,5.0,Deluxe,5.0,Married,7.0,1,1,1,Manager,24812.0,5.0
1,33.0,Self Enquiry,3,7.0,Salaried,Male,6.0,Deluxe,4.0,Unmarried,8.0,0,3,0,Manager,25413.0,5.0
0,24.0,Self Enquiry,1,11.0,Small Business,Female,4.0,Basic,4.0,Unmarried,3.0,0,3,1,Executive,21973.0,5.0
0,32.0,Company Invited,1,31.0,Large Business,Female,4.0,Deluxe,3.0,Unmarried,4.0,0,1,1,Manager,23916.0,3.0
0,40.0,Company Invited,1,7.0,Salaried,Male,4.0,Deluxe,3.0,Married,3.0,1,5,1,Manager,25150.0,7.0
0,33.0,Self Enquiry,3,26.0,Salaried,Male,6.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,28288.0,7.0
0,41.0,Self Enquiry,3,14.0,Small Business,Male,4.0,King,3.0,Unmarried,3.0,0,4,1,VP,38511.0,5.0
0,46.0,Self Enquiry,2,11.0,Salaried,Female,6.0,Standard,3.0,Married,6.0,0,1,1,Senior Manager,28434.0,5.0
0,31.0,Company Invited,1,9.0,Large Business,Female,5.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,23646.0,6.0
0,25.0,Company Invited,2,17.0,Small Business,Male,4.0,Basic,3.0,Married,2.0,0,4,1,Executive,20823.0,5.0
1,31.0,Company Invited,2,15.0,Salaried,Female,5.0,Basic,3.0,Married,8.0,0,5,1,Executive,20858.0,7.0
0,32.0,Self Enquiry,3,12.0,Large Business,Male,4.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,27024.0,5.0
0,28.0,Self Enquiry,1,15.0,Small Business,Female,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,22123.0,7.0
1,30.0,Self Enquiry,3,16.0,Small Business,Female,6.0,Basic,4.0,Unmarried,3.0,0,1,1,Executive,21438.0,5.0
0,30.0,Company Invited,1,7.0,Salaried,Male,2.0,Deluxe,3.0,Unmarried,2.0,1,3,0,Manager,24972.0,6.0
0,31.0,Self Enquiry,3,22.0,Small Business,Male,5.0,Standard,5.0,Married,4.0,0,1,0,Senior Manager,25818.0,7.0
0,35.0,Self Enquiry,1,9.0,Small Business,Male,2.0,Basic,3.0,Married,2.0,1,1,0,Executive,21610.0,6.0
0,34.0,Company Invited,3,9.0,Small Business,Female,4.0,Deluxe,4.0,Unmarried,2.0,0,1,0,Manager,23825.0,5.0
0,50.0,Self Enquiry,3,18.0,Small Business,Female,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,23185.0,6.0
1,34.0,Self Enquiry,3,23.0,Salaried,Female,4.0,Standard,5.0,Unmarried,4.0,1,5,0,Senior Manager,27242.0,5.0
0,39.0,Company Invited,1,9.0,Small Business,Female,5.0,Basic,4.0,Married,6.0,0,3,0,Executive,21146.0,5.0
1,32.0,Self Enquiry,3,23.0,Small Business,Male,4.0,Standard,3.0,Married,4.0,0,5,1,Senior Manager,26839.0,5.0
0,30.0,Self Enquiry,1,11.0,Large Business,Female,5.0,Basic,5.0,Married,3.0,0,4,0,Executive,20787.0,5.0
0,31.0,Self Enquiry,1,23.0,Salaried,Male,2.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,23972.0,4.0
0,33.0,Company Invited,1,12.0,Large Business,Male,4.0,Basic,4.0,Unmarried,4.0,0,3,1,Executive,21396.0,6.0
0,39.0,Self Enquiry,1,25.0,Small Business,Male,6.0,Deluxe,3.0,Married,5.0,1,5,0,Manager,24489.0,5.0
1,44.0,Company Invited,1,24.0,Large Business,Male,5.0,Basic,3.0,Married,2.0,1,5,1,Executive,21115.0,5.0
0,43.0,Self Enquiry,1,19.0,Small Business,Male,4.0,Basic,4.0,Married,2.0,0,1,1,Executive,21444.0,5.0
0,56.0,Self Enquiry,1,9.0,Small Business,Male,5.0,King,5.0,Married,3.0,0,5,0,VP,37716.0,5.0
0,34.0,Company Invited,1,11.0,Large Business,Male,4.0,Deluxe,4.0,Married,7.0,0,1,0,Manager,21733.0,4.0
0,42.0,Self Enquiry,1,16.0,Salaried,Male,4.0,Basic,5.0,Married,3.0,0,5,1,Executive,20967.0,6.0
0,35.0,Company Invited,3,17.0,Salaried,Male,4.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,22679.0,5.0
0,54.0,Company Invited,1,7.0,Small Business,Female,5.0,Super Deluxe,3.0,Married,6.0,1,1,0,AVP,31643.0,4.0
0,44.0,Self Enquiry,2,9.0,Salaried,Male,4.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,22217.0,5.0
0,35.0,Self Enquiry,3,10.0,Salaried,Female,6.0,Deluxe,3.0,Unmarried,7.0,0,1,1,Manager,24707.0,4.0
1,22.0,Self Enquiry,3,14.0,Small Business,Male,4.0,Basic,4.0,Unmarried,3.0,0,5,1,Executive,21357.0,5.0
0,39.0,Self Enquiry,1,13.0,Salaried,Female,5.0,Basic,3.0,Married,3.0,0,3,0,Executive,22380.0,5.0
1,23.0,Self Enquiry,1,15.0,Small Business,Female,4.0,Basic,5.0,Married,3.0,1,3,0,Executive,21076.0,6.0
0,32.0,Self Enquiry,3,36.0,Small Business,Female,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24146.0,5.0
0,52.0,Self Enquiry,1,10.0,Large Business,Female,4.0,Standard,3.0,Married,4.0,0,4,1,Senior Manager,31794.0,5.0
0,38.0,Self Enquiry,3,16.0,Small Business,Male,5.0,Deluxe,4.0,Married,3.0,0,4,0,Manager,22867.0,5.0
0,47.0,Self Enquiry,1,9.0,Small Business,Male,4.0,King,3.0,Married,3.0,1,1,1,VP,38006.0,5.0
0,37.0,Self Enquiry,1,17.0,Salaried,Male,4.0,Standard,5.0,Married,2.0,1,5,1,Senior Manager,26999.0,5.0
1,45.0,Company Invited,1,7.0,Small Business,Male,4.0,Basic,4.0,Married,3.0,1,3,1,Executive,21020.0,5.0
0,38.0,Self Enquiry,2,15.0,Salaried,Male,4.0,Deluxe,4.0,Married,4.0,0,3,1,Manager,22749.0,5.0
1,36.0,Self Enquiry,3,34.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,3.0,1,5,0,Manager,24491.0,4.0
0,34.0,Self Enquiry,1,15.0,Salaried,Male,2.0,Basic,5.0,Married,8.0,0,3,1,Executive,21821.0,5.0
0,29.0,Self Enquiry,1,7.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,20722.0,4.0
0,40.0,Self Enquiry,1,17.0,Small Business,Male,4.0,Standard,3.0,Unmarried,2.0,0,3,1,Senior Manager,32142.0,5.0
0,47.0,Company Invited,3,33.0,Salaried,Male,5.0,Deluxe,4.0,Unmarried,2.0,0,4,1,Manager,26669.0,7.0
0,41.0,Self Enquiry,1,9.0,Salaried,Female,4.0,Basic,5.0,Married,6.0,0,4,1,Executive,22055.0,5.0
0,43.0,Self Enquiry,1,20.0,Small Business,Male,2.0,Deluxe,5.0,Married,7.0,0,4,1,Manager,24216.0,5.0
0,36.0,Company Invited,1,9.0,Small Business,Male,4.0,Deluxe,3.0,Married,4.0,0,3,0,Manager,24440.0,5.0
0,39.0,Company Invited,2,9.0,Salaried,Male,4.0,Basic,4.0,Married,7.0,0,3,1,Executive,21270.0,7.0
1,35.0,Company Invited,1,16.0,Salaried,Male,4.0,Deluxe,5.0,Married,6.0,0,3,0,Manager,24024.0,6.0
1,38.0,Self Enquiry,1,17.0,Small Business,Male,4.0,Deluxe,5.0,Unmarried,3.0,0,4,0,Manager,22891.0,4.0
0,40.0,Company Invited,3,27.0,Salaried,Male,4.0,Deluxe,3.0,Married,4.0,0,3,1,Manager,22805.0,4.0
0,44.0,Company Invited,1,16.0,Salaried,Male,4.0,Basic,3.0,Unmarried,6.0,0,3,0,Executive,21116.0,5.0
0,42.0,Self Enquiry,1,12.0,Salaried,Male,2.0,Deluxe,4.0,Unmarried,5.0,0,5,1,Manager,25548.0,4.0
0,42.0,Self Enquiry,3,11.0,Small Business,Female,4.0,Standard,3.0,Married,2.0,1,1,0,Senior Manager,29125.0,5.0
0,31.0,Self Enquiry,1,17.0,Small Business,Female,4.0,Standard,3.0,Unmarried,2.0,0,4,0,Senior Manager,28345.0,5.0
1,27.0,Self Enquiry,2,27.0,Small Business,Female,4.0,Basic,4.0,Married,2.0,1,3,0,Executive,20826.0,6.0
1,47.0,Self Enquiry,1,28.0,Small Business,Female,4.0,Deluxe,4.0,Married,6.0,0,3,1,Manager,27604.0,7.0
0,41.0,Self Enquiry,1,7.0,Salaried,Female,4.0,Deluxe,3.0,Married,6.0,0,3,0,Manager,25191.0,5.0
0,35.0,Self Enquiry,3,15.0,Large Business,Male,2.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,25477.0,7.0
0,59.0,Company Invited,3,9.0,Small Business,Male,4.0,Super Deluxe,4.0,Married,6.0,0,4,1,AVP,21383.0,4.0
0,36.0,Self Enquiry,1,30.0,Small Business,Male,6.0,Basic,3.0,Married,2.0,0,1,1,Executive,21383.0,5.0
0,48.0,Self Enquiry,1,11.0,Salaried,Female,5.0,Standard,4.0,Married,2.0,1,4,1,Senior Manager,29011.0,7.0
0,41.0,Self Enquiry,1,19.0,Salaried,Female,4.0,Deluxe,5.0,Married,4.0,0,1,1,Manager,23126.0,5.0
0,55.0,Self Enquiry,1,14.0,Small Business,Female,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,25532.0,6.0
0,32.0,Company Invited,3,14.0,Small Business,Female,4.0,Standard,5.0,Married,4.0,0,1,1,Senior Manager,28315.0,7.0
0,29.0,Self Enquiry,1,7.0,Small Business,Female,4.0,Basic,5.0,Married,3.0,0,1,1,Executive,22269.0,5.0
0,39.0,Self Enquiry,3,9.0,Small Business,Female,6.0,Deluxe,3.0,Married,4.0,1,3,0,Manager,24083.0,5.0
0,27.0,Self Enquiry,3,17.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,23362.0,4.0
0,59.0,Company Invited,1,22.0,Salaried,Male,4.0,Super Deluxe,3.0,Married,4.0,1,1,1,AVP,34465.0,4.0
0,19.0,Company Invited,1,21.0,Small Business,Female,4.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,20192.0,4.0
1,32.0,Self Enquiry,2,25.0,Salaried,Male,2.0,Basic,5.0,Married,2.0,0,1,1,Executive,21634.0,4.0
1,30.0,Self Enquiry,2,20.0,Salaried,Male,5.0,Basic,5.0,Married,6.0,1,5,1,Executive,21013.0,5.0
0,46.0,Company Invited,3,9.0,Salaried,Female,4.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,23832.0,7.0
0,37.0,Self Enquiry,1,9.0,Salaried,Female,4.0,Deluxe,4.0,Married,6.0,1,4,0,Manager,25640.0,5.0
0,44.0,Company Invited,3,9.0,Salaried,Male,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24353.0,7.0
0,28.0,Company Invited,1,12.0,Salaried,Female,4.0,Basic,3.0,Unmarried,2.0,1,1,1,Executive,21057.0,5.0
0,30.0,Company Invited,1,27.0,Small Business,Male,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,22490.0,5.0
0,33.0,Company Invited,3,17.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,23326.0,6.0
0,43.0,Company Invited,1,17.0,Large Business,Male,4.0,Basic,3.0,Married,5.0,0,4,1,Executive,21614.0,4.0
0,48.0,Self Enquiry,1,16.0,Salaried,Female,4.0,Basic,3.0,Unmarried,6.0,0,3,1,Executive,20783.0,5.0
0,47.0,Self Enquiry,1,9.0,Salaried,Male,4.0,Standard,3.0,Married,5.0,0,1,1,Senior Manager,27256.0,5.0
0,29.0,Company Invited,2,7.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,4,0,Executive,21384.0,5.0
0,30.0,Self Enquiry,1,36.0,Salaried,Male,6.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,25062.0,7.0
0,43.0,Self Enquiry,1,15.0,Salaried,Male,4.0,Basic,3.0,Unmarried,6.0,0,1,1,Executive,22646.0,5.0
1,33.0,Self Enquiry,3,9.0,Small Business,Male,5.0,Deluxe,4.0,Unmarried,2.0,1,1,1,Manager,28585.0,4.0
0,47.0,Self Enquiry,3,10.0,Large Business,Female,2.0,Super Deluxe,5.0,Married,4.0,0,3,1,AVP,31903.0,4.0
0,28.0,Self Enquiry,3,30.0,Small Business,Female,5.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,22218.0,5.0
0,30.0,Self Enquiry,2,13.0,Small Business,Male,5.0,Basic,4.0,Married,3.0,0,3,1,Executive,21482.0,5.0
0,44.0,Self Enquiry,1,13.0,Small Business,Female,5.0,King,3.0,Married,3.0,0,3,1,VP,38070.0,5.0
0,49.0,Self Enquiry,1,17.0,Salaried,Male,5.0,King,3.0,Married,6.0,0,3,1,VP,38343.0,6.0
1,30.0,Company Invited,1,31.0,Salaried,Male,5.0,Basic,3.0,Unmarried,3.0,1,3,1,Executive,21117.0,7.0
1,47.0,Self Enquiry,3,17.0,Salaried,Female,4.0,Standard,4.0,Married,7.0,0,1,0,Senior Manager,25992.0,7.0
0,28.0,Company Invited,1,22.0,Salaried,Female,5.0,Basic,5.0,Married,2.0,0,4,1,Executive,23452.0,5.0
0,40.0,Self Enquiry,1,26.0,Salaried,Male,4.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,22580.0,4.0
0,56.0,Self Enquiry,1,9.0,Large Business,Male,5.0,Basic,3.0,Married,2.0,0,5,0,Executive,21340.0,5.0
0,29.0,Self Enquiry,3,10.0,Small Business,Female,4.0,Basic,4.0,Married,3.0,0,1,1,Executive,21534.0,5.0
1,31.0,Self Enquiry,3,13.0,Small Business,Male,4.0,Basic,3.0,Unmarried,3.0,0,5,0,Executive,19759.0,4.0
1,23.0,Self Enquiry,1,14.0,Salaried,Male,4.0,Basic,4.0,Unmarried,3.0,1,3,1,Executive,21150.0,5.0
0,37.0,Self Enquiry,3,17.0,Large Business,Female,5.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,24351.0,7.0
0,32.0,Self Enquiry,1,27.0,Salaried,Male,4.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,22875.0,4.0
0,35.0,Self Enquiry,3,11.0,Salaried,Male,4.0,Standard,3.0,Married,4.0,1,4,0,Senior Manager,28391.0,7.0
0,30.0,Self Enquiry,1,14.0,Salaried,Male,4.0,Basic,5.0,Unmarried,5.0,0,4,0,Executive,20740.0,4.0
0,38.0,Self Enquiry,1,14.0,Small Business,Male,4.0,Deluxe,5.0,Married,7.0,1,3,0,Manager,22962.0,5.0
0,36.0,Self Enquiry,1,23.0,Salaried,Female,5.0,Deluxe,4.0,Married,2.0,1,1,1,Manager,23466.0,5.0
0,46.0,Self Enquiry,1,32.0,Salaried,Female,5.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,24584.0,5.0
0,37.0,Company Invited,2,9.0,Salaried,Male,5.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,22564.0,5.0
0,41.0,Self Enquiry,1,7.0,Salaried,Male,4.0,Super Deluxe,5.0,Married,4.0,0,3,1,AVP,35501.0,5.0
0,27.0,Self Enquiry,1,7.0,Salaried,Female,5.0,Basic,3.0,Married,3.0,1,4,0,Executive,21611.0,4.0
0,28.0,Self Enquiry,3,9.0,Small Business,Female,2.0,Deluxe,3.0,Unmarried,2.0,0,1,0,Manager,25178.0,5.0
0,49.0,Company Invited,1,29.0,Small Business,Female,4.0,Super Deluxe,3.0,Married,3.0,0,5,0,AVP,35852.0,4.0
0,45.0,Self Enquiry,1,7.0,Salaried,Male,2.0,Deluxe,5.0,Married,4.0,0,3,1,Manager,23711.0,7.0
1,35.0,Company Invited,1,23.0,Large Business,Male,6.0,Basic,5.0,Married,3.0,1,3,1,Executive,20985.0,4.0
1,57.0,Self Enquiry,1,31.0,Salaried,Male,4.0,Basic,3.0,Unmarried,3.0,0,3,0,Executive,21265.0,5.0
0,37.0,Self Enquiry,3,24.0,Small Business,Male,5.0,Deluxe,4.0,Married,4.0,0,4,1,Manager,24185.0,4.0
0,42.0,Self Enquiry,3,15.0,Small Business,Female,4.0,Deluxe,4.0,Married,7.0,0,3,1,Manager,23071.0,5.0
0,43.0,Self Enquiry,1,13.0,Small Business,Male,4.0,Standard,5.0,Married,2.0,0,3,1,Senior Manager,32026.0,4.0
0,32.0,Self Enquiry,3,17.0,Small Business,Female,4.0,Deluxe,3.0,Married,4.0,1,1,0,Manager,25261.0,4.0
0,35.0,Self Enquiry,3,10.0,Small Business,Female,5.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,26781.0,5.0
0,32.0,Self Enquiry,1,11.0,Small Business,Female,2.0,Basic,3.0,Married,2.0,0,5,1,Executive,22656.0,7.0
0,27.0,Company Invited,1,13.0,Salaried,Male,2.0,Basic,3.0,Married,2.0,0,4,1,Executive,21222.0,6.0
0,46.0,Company Invited,1,7.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,Manager,24077.0,5.0
0,34.0,Self Enquiry,3,17.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,24165.0,4.0
0,29.0,Company Invited,3,7.0,Salaried,Male,5.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,25512.0,4.0
1,30.0,Company Invited,3,13.0,Large Business,Male,2.0,Basic,5.0,Unmarried,3.0,0,3,1,Executive,19769.0,5.0
0,40.0,Company Invited,3,28.0,Salaried,Female,6.0,Deluxe,3.0,Married,8.0,0,5,0,Manager,24414.0,4.0
0,28.0,Self Enquiry,1,9.0,Large Business,Male,4.0,Basic,4.0,Married,3.0,0,4,1,Executive,20904.0,5.0
0,35.0,Company Invited,1,29.0,Salaried,Male,5.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,24425.0,4.0
1,29.0,Self Enquiry,3,20.0,Small Business,Female,4.0,Deluxe,3.0,Unmarried,5.0,1,5,1,Manager,28532.0,5.0
